date,rating,recipe_id,review,user_id,username
2019-03-12,5,220751,It came out really and it was easy to make. I didn’t use cayenne pepper- didn’t have and afraid too spicy and it was still delicious,25267781,sandra schultz
2019-03-11,4,220751,I followed the recipe exactly as written.It was good.I felt like there was VERY little sauce though to add to pasta and drizzle on top.It was a million times better and easier than the las...,1469962,erikausaf
2019-03-06,5,220751,Did not add the parsley. Quick and easy. A new staple for chicken.,12560678,carol
2019-03-05,4,220751,Made it twice and the first time was delicious but the 2nd time it was way too lemony. I would suggest using half as much at first then add more as needed.,24688189,Judy McCoy
2019-02-26,4,220751,Taste gets 5 stars because it was absolutely delicious and super easy to make but the sauce didn’t thicken like it should have. I had to add a little bit of flour to thicken it up.,25226456,Emily
2019-02-23,5,220751,"We have been looking for a recipe that uses capers. This is a WINNER!Very good, super easy.Might have added a bit of extra lemon when we made it.Next time might double the sauce. Didn’t ...",3840268,Bonnie
2019-02-23,5,220751,"Very tasty. I'm someone who likes a strong lemon flavor,and recipes that provide max flavor to chicken breasts. I was only doing 2 breasts, but kept the amount of sauce as per the recipe, as s...",9340771,Janet
2019-02-22,5,220751,Not as much sauce as I’d like but tastes great and was easy to make. Served over egg noodles,4230914,ChefSonny
2019-02-20,5,220751,This is fabulous! I have made it with veal cutlers as well as chicken and followed the recipe exactly. A huge family hit. Will be making this one a lot.,22462815,Kathleen K
2019-02-20,5,220751,"So good! Even the kids loved it, will definitely make it again!",22899667,Jennifer Strickland
2019-02-14,5,220751,"Multiple steps, easy and tasty dinner.",21465014,melissa
2019-02-13,5,220751,it was super simple to make and was delicious.we all cleaned our plates.,25105026,Kristin Valentine
2019-02-12,5,220751,very easy and extremely tasty.,22584149,Lori Watson
2019-02-10,5,220751,"Superb, easy, quick - will add this to my repertoire for sure",22363397,Liz 
2019-02-09,5,220751,"Made this recipe as is.I don't consider myself a good cook at all, but this was easy with simple ingredients. I prepared the chicken breasts, browned them, and added the sauce ingredients on m...",12120140,Diane
2019-02-07,5,220751,"chef John never ceases to amaze me. As a professional chef, I'm always looking for new ideas. This is one of the best and easiest recipes i have ever tried.Adjustment of the heat is a personal...",24388339,Steve Harrison
2019-01-31,5,220751,Excellent! This much better than I have had in a restaurant by far. I added mushrooms for personal taste. It was so good. The cayenne gives it a perfect level of kick.,14380460,Kmonson
2019-01-31,5,220751,I did not pound the chicken. So I kept the chicken in the pan and it came out perfectly!!!! So easy.,8412284,MegM
2019-01-29,5,220751,"taste so good and easy to make!
thank youChef John
I like your cooking style and technique !",22105624,Helena Louie
2019-01-29,5,220751,I love this recipe! Quick and easy to make!,9855060,Karen M.
2019-01-29,5,220751,PERFECT!,17602027,Zoe
2019-01-26,5,220751,"Loved, loved, loved this recipe!I have made it 3 times already.It was so good and easy to make, once you made it the first time.Husband love it!",23922159,Mary Squ
2019-01-25,5,220751,Very good just as written BUT why do recipes say seasoning is “to taste”? If I’m looking up a recipe thenI haven’t made it before and how the hell am I supposed to know how much seasoning to a...,1425604,Liz Oaksmith
2019-01-22,5,220751,"Awesome flavor, easy to make!!",24985800,Tim Barclay
2019-01-17,5,220751,"Oh my gosh, this is absolutely wonderful! I followed the recipe exactly (except i doubled the sauce ingredients because i had more chicken)and the techniques in the video.Mine looked just like...",21480438,Lynn
2019-01-15,5,220751,Loved it and will make it again.,5988612,Gerry
2019-01-14,4,220751,I love this recipe! I may have added a little more of each ingredient but I had a lot of chicken. Served it with asparagus. It was so good.,7985135,stacyh67
2019-01-13,5,220751,This was so amazingly delicious! My hubby won't eat anything cooked with alcohol so I used white wine vinegar instead with excellent results. I also added sundried tomatoes at the very end and t...,5588475,Kara DeLanty
2019-01-12,5,220751,"My husband said, “That sauce was soooo good!”He was still thinking about the sauce... two hours after dinner!As another reviewer said, I also cut calories from the sauce with less butter. Su...",16935282,goingskiing
2019-01-09,5,220751,Made this for my boyfriend who had never had chicken piccata before and it was a success! That’s saying a lot because he’s a picky eater...,24365070,KellBell
2019-01-04,5,220751,"Delicious. Went heavy on the cayenne - had an incredible kick to it. Next time, will try it over rice/angel hair pasta. :)",24875225,britt isom
2019-01-02,5,220751,This came out so good! The flavor is great and so easy to make. My mom said she feels like she's eating in a restaurant. That's the ultimate complement. :),22922364,Angela Robertson
2019-01-01,5,220751,My family loves this!,1336599,mjhutch
2019-01-01,5,220751,My family asks for this at least once a week. I double the sauce and serve with pasta. Substitute chicken broth for the water.Delicious and thank you!,3735708,Cris Katogiritis
2018-12-29,5,220751,I made it right by the instructions and it turned out awesome.Great recipe - will fix it often.,24834688,James F
2018-12-22,5,220751,"Absolutely delicious!!!Everyone raved about how much they loved it! I’m definitely making this recipe, again!??",24450274,alianicola
2018-12-21,5,220751,I love this recipe - so easy and delicious. I've made it a dozen times and will continue to make it. It's also very easy to adjust to your taste.,12077921,shrachel_
2018-12-13,5,220751,"Great recipe! Thank you Chef John for sharing it. The only change I would make is dialing back the lemon juice. The capers add a lot of tartness already. And I put in a little more butter. Also,...",3371078,mwilson522
2018-12-13,5,220751,Made it exactly as directed and it came out perfectly. Way better than ANY restaurant could fake it.,11206380,Paulyman
2018-12-13,5,220751,"Made without capers(didnt have any on hand). Wife thought it was a little ""lemony"", so may want to use a little less lemon juice (Used Realemon juice and Pinot Grigio white wine with 3/4 cup win...",11379002,George
2018-12-11,5,220751,Turned out great! Followed recipe as-is.,4329787,callie_girl172002
2018-12-09,5,220751,My go-to recipe for chicken breasts when baking or just pan frying won’t do. Elegant! Flavorful!! Freakin’ easy!!,6396733,Deewonda
2018-12-07,5,220751,Have been making this for the last few years. It is fantastic every time!Wouldn’t change a thing!,12075851,Kevinjaydub
2018-11-29,5,220751,Delicious and easy! Stuck to the recipe!,20481781,Karla
2018-11-29,5,220751,"Not a fan of capers, so I faked it by using freshly-picked thyme instead and then adding some frozen peas at the very end for the proper look. The sauce was very sour, but ended up being perfect...",24655473,Kiryn Silverwing
2018-11-20,5,220751,Only one word describes it:DEVINE!!!,9326395,Sara Petty
2018-11-04,2,220751,Wat too lemony. I’d cut the amount of lemon juice in half next time.,15626351,Jeannine Klarman Pettas
2018-11-04,5,220751,"Great, clear recipe and wonderful, consistent results. I've made this multiple times, and it's always come through.",12592344,Emma Ledford
2018-10-29,5,220751,Lemony delicious,24453656,Kent
2018-10-25,4,220751,Delicious and easy to make,2232350,ashizit
2018-10-19,5,220751,"OMG - awesome. No changes made, it was perfect. Try it a few times with different amounts of cayenne to find what you prefer. Everyone loves this recipe.",891583,BUTTER FINGERS
2018-10-16,5,220751,This is my favorite dish to make! I personally use linguine for my pasta because my fiance isn't a angel hair fan (my fav) and it is actually very complimentary to the dish. I usually toss in so...,13194951,Hayley Quinn
2018-10-16,4,220751,"Nice quick and easy recipe, very tasty. My only change, I swapped out the wine for chicken broth",8944382,funcook
2018-10-14,3,220751,"I made this recipe to the tee and I'll have to admit that it was too tart for me. I will make this again but I will make some changes so I can enjoy it more, such as, use less lemon juice.",24113810,Curious Sheila
2018-10-09,5,220751,so good. Added more capers,1494051,Toby Smith
2018-10-05,5,220751,"Took suggestions of other reviewers - added seasonings to flour/bread crumbs, added chopped garlic to oil. Very tasty.",7629361,Ernie's Mom
2018-10-05,4,220751,Got exited and forgot to add the parsley. still a great dish!,6895734,Matt
2018-10-04,5,220751,Delicious and easy.This will be a staple for this family.,16258305,Janet Kay Smith
2018-09-29,5,220751,"Wonderful recipe! Instead of cayenne, I use chili powder and red pepper flakes get thrown on the finished chicken.",24297765,picon26
2018-09-26,5,220751,Love it! Followed the advice of some reviewers and added fresh mashed garlic to the mashed capers. Everything else as in the original recipe. Came out delicious! It was a bit too lemony for my s...,6902655,Vera
2018-09-25,3,220751,A bit tangy for my liking,23125772,Bob
2018-09-23,5,220751,Added now cappers more lemon juice and more cayenne pepper,16991339,Justin Brenner
2018-09-20,5,220751,This was so simple and delicious.,15582346,Molly Beth Guest
2018-09-17,5,220751,"Oh WOW.This is amazing.
Used more capers",23425746,Richard Thompson
2018-09-15,4,220751,"This was my first time making chicken piccata, and it was fairly easy. My husband and I agreed that next time we would reduce the amount of lemon to suit our tastes better. There WILL be a next ...",23196118,KayCe Simons Parsons
2018-09-12,5,220751,I think this is great. I've made it twice and it's quick and easy. My only substitution was to use chicken broth instead of water. The videos really help. It looks like a restaurant dish!,14417676,Jules
2018-09-09,5,220751,"Great recipe! Followed the recipe pretty closely, didn’t specifically change anything. Really easy and quick to make. Serve it with a side of grilled veggies, and it’s a perfect light dinner!",13032819,trobarr
2018-08-29,5,220751,Worked beautifully the first time I made it. Chef John is my go-to for good easy to follow recipes.,1184923,storysmith
2018-08-25,5,220751,"So easy, and delicious. I'll make this again!",16169671,Jesse Miller
2018-08-23,5,220751,First time trying this out and it came out so good. Recipe wasn't too difficult at all. I did change a couple of small things. I added more capers because we love them. And instead of cayenne I ...,20506591,Joanna
2018-08-17,5,220751,Excellent! I served it over angel hair pasta.,20743323,Jessica Smith
2018-08-15,5,220751,"Love this! Alterations:omitted the water, used kalamata olives (they, unlike capers, are a staple in my pantry), add fresh mushrooms to the sauce before reducing.Serve with angel hair pa...",12387504,Kathleen
2018-08-13,5,220751,Love this easy to make dinner. I added a little caper juice and spaghetti to the dish. Yum!,22936729,jkarenwms
2018-08-10,5,220751,yummy,15009736,Matthew Nathan Powell
2018-08-05,5,220751,I tried different version of piccata sauce and I always end up coming back to this recipe.Still my husband's favorite and the easiest one to make.I would like to thank you for posting this r...,4728952,biz888
2018-08-01,5,220751,"I LOVE this recipe so much! I've made it at least 10 times and it always comes out perfectly delicious. My only advice, double up on the sauce, you won't regret it.",16973001,Faith Walsh
2018-08-01,5,220751,I made this for a group dinner and everyone loved it. It's an eloquent dinner.,11822776,samarlachini
2018-08-01,5,220751,"Wow, this was fantastic! Didn't change a thing, feel like a gourmet, lol.Served over egg noodles, delish! Thanks Chef John for another wonderful recipe!",12321103,TammyJune
2018-07-31,5,220751,Great!,1533187,Jenifer
2018-07-28,5,220751,"i love this the second time around
and will be on my make it again and again list",17077323,Mary
2018-07-23,5,220751,This is the most wonderful chicken piccata recipe I have tasted.Ihave been making it for years for my family and company.Recently we had a Muslim join our family so I tried using chicken b...,13910154,Candee Van Iderstine
2018-07-22,5,220751,"Followed recipe except added 50 percent more on the sauce ingredients.I serve it over angel hair pasta and like a fair amount of sauce. Also, since I made the pasta, I reserved the water from ...",4808665,Bob's Recipes
2018-07-20,5,220751,This was one of the best chicken piccata recipes my family has tasted! It got rave reviews! I did use cornstarch instead of flour. I will definitely be making it again.,23915457,Gisela Landwersiek
2018-07-14,5,220751,no changes,18117429,Derek Nietz
2018-07-04,4,220751,"Quick,easy,tasted good, a do over for my family.",23897031,Monique Johnston
2018-06-23,5,220751,Delish - will definitely make this again!,6954255,dhubbsy
2018-06-22,5,220751,This is very good! I have made it for my Snapchat & Instagram family (ateyarich) I made it without the wine and lemon but let me tell you...with it...Awwwwwmazing flavor! I never knew cooking wi...,1987938,AteyaRich
2018-06-22,5,220751,This was easy to make and very flavorful. I added a cup of sliced sauteed mushrooms to the sauce. I will definitely make this again.,23164724,Lauren
2018-06-21,5,220751,Best piccata I’ve had!I did add a little heavy cream to mine at the end....only about 2tablespoons.Great recipe chef j!Thanks for talking about syracuse salt potatoes also-I’m from Syracus...,21928125,skillzet
2018-06-20,5,220751,This was a very easy recipe to follow...love the video. The flavors were spot on. My family especially enjoyed the spiciness of the cayenne pepper.,577799,Desiree
2018-06-19,5,220751,"Once again Chef John with a great recipe. This was so quick, although I did leave the salt pepper and cayenne on for a while before flouring the chicken. Very juicy.Made it in a pan on the gri...",20389729,billme123
2018-06-10,5,220751,My family loved it!! Very easy to make and delicious.,11502865,Julie Morancey
2018-06-10,5,220751,"Delicious!The only wine I had was Moscato, but it tasted great! I followed recommendations to add garlic with the capers and use broth instead of water.The sauce was amazing with the rice an...",815691,Angela Ogden Dephouse
2018-06-03,5,220751,"This is so fabulous, even I could pull it off.Wow oh wow best chicken piccata ever.",7689005,Riley Laurel
2018-05-29,5,220751,I've made this dish too many times to count.......only with Veal or Grouper........this recipe is exactly how I was taught.......many Executive Chef's ago.......my 1st time with Chicken.......qu...,21780309,Elizabeth
2018-05-25,5,220751,"I made this last night, and it was a hit!My boyfriend loved it.So easy, and so delicious!I will definitely make it again.",14738769,Carisma
2018-05-16,5,220751,Doubled the recipe and used thighs and breasts.Loved the cayenne!,12072280,MicaPeak
2018-05-16,5,220751,Love this meal cayenne pepper makes it.. I double the sauce because we love extra for our pasta!!,17746537,aimeemarie 
2018-05-16,5,220751,"Made this exactly as the recipe stated, with sautéed asparagus and wild rice as sides. This was a great chicken piccata recipe! I’ll definitely be keeping this in my back pocket to make again.",4480365,laurks
2018-05-10,5,220751,This was an amazing recipe and is something I will add to my rotation.,23346891,Tripp The Cook
2018-05-04,5,220751,I have made this several times I followed the recipe exactly and every time it came out great. My husband really loved it.,4032745,Linda O Funakoshi
2018-05-02,5,220751,This was DELICIOUS. The cayenne was a great addition to the recipe. We'll make it again for sure!,12779810,Nikki Norton
2018-04-27,5,220751,Sauce was yummy so I doubled it half way through :) Very good especially with thin chicken filets.,2806652,JeanMarie Mead
2018-04-26,5,220751,"My favorite Chicken Piccata recipe!It is delicious!Only thing I did different is doubled the sauce, otherwise, exactly the same.",17883112,Rv8erdonna 
2018-04-26,5,220751,"I’ve made this a few times, and always delish! I add artichoke hearts towards the end, but other than that I go by the recipe.",15450408,Megan Streit
2018-04-17,5,220751,I loved this recipe!! So easy to make and everybody complimented it. Followed the exact recipe except for the fresh parsley. All I had was the dried one and it was still delicious. Will definite...,3949737,ft1125
2018-04-15,5,220751,Delicious & easy.,14307032,the MOMMA
2018-04-15,5,220751,The closest way to make piccata on this site in my opinion. It's easy and fantastic! Obviously be careful with the salt until you add the capers!,12566344,Gilabear
2018-04-14,5,220751,"This is so good and easy that I made it one of my go-to dinner recipes.I also add minced garlic after the capers, and I don't bother with buying unsalted butter.",21614747,Hillary Anne Steele
2018-04-11,5,220751,This is my husband’s favorite recipe! I like to double everything so there’s plenty of sauce. Delicious!,14455572,MissSarah
2018-04-06,5,220751,"My husband, daughter and herboyfriend loved it!!!Will definitely make it again.I doubled the sauce and made a few changes.For the water, I used the juices I had frozen from a rotisserie ...",5601349,Pbartay
2018-04-06,5,220751,"I used more capers, more butter and no water. Boil up some angel hair and you're done. Just the latest in a long line of chicken piccata recipes I've made.",23242004,Winn Pauley
2018-04-06,5,220751,"I've made this recipe twice now and I love it. The only different in mine is that I only had some brut champagne on hand, no white wine. No problem though, made an amazing dish still. The first ...",15622770,Heather Ann
2018-04-01,5,220751,This is awesome and easy to make,7056400,mfields214
2018-04-01,5,220751,Love this recipe. I double the sauce though because I make some pasta to serve with it and there is enough to spoon over the pasta. I add garlic salt and pepper to the sauce as well. Enjoy!,6915530,halliecarl
2018-03-29,5,220751,"Whole family loved this. Great blend of flavors, easy, and forgiving recipe. Tasted better than what Olive Garden serves.",7694259,brykate
2018-03-22,5,220751,MAKE SURE YOU HAVE FRESH LEMONS BEFORE YOU START!!I was looking forward to this dish SO much ... and it actually was absolutely perfect UNTIL .... I always have lemons in house so I didn't che...,22406585,Stacy Holland
2018-03-18,5,220751,I make this often and it's one of our favorites. The only thing I consistently do differently is Tony Chachere's in place of the salt/pepper/cayenne.,2632674,nellie
2018-03-15,5,220751,"turned out great,I had trouble getting the chicken breast pounded out, but they were huge.Other than that it was great.I'll make it again",15330847,Kay Broyles
2018-03-14,5,220751,"I have made this a few times with good results. Tonight I made it again but didn’t have a lemon so I used the juice of a lime.
Great result - preferred it to lemon juice.",8681744,Rosalie Thomson Cheriton
2018-03-13,5,220751,"OK, I loved it. The kids and hubby, not as much. It was too lemony for them, so the next time I make it, I may cut down on the lemon. Delicious, easy to make, and will surely be making it again!",12606796,mom2sevenmakesdinner
2018-03-11,5,220751,Chicken stock instead of water and some extra capers. A little corn starch at the end to help it thicken better because I serve it with pasta and like the sauce to cling to the angel hair pasta....,7181158,OH2BNKW
2018-03-10,4,220751,"Quick, easy, and tasty.I didn't like the cayenne pepper with the lemon,it left a strange after taste. This is one of my go to recipes.",19979635,Stephanie Leffler
2018-03-04,5,220751,"Made it with chicken tenderloins,was looking for a quick recipe for them. Delicious, very flavorful. Didn't have a lemon, so used fresh squeezed orange juice.",9754594,catlady
2018-02-28,5,220751,"Love this meal. My daughters ask for this every week. I double the sauce and do not make any other changes. Make adjustments to the sauce if your sensitive to salt (capers, butter, pasta water).",5409996,Clint Porter
2018-02-27,5,220751,"My sister introduced me to this recipe. I fell in love!! It is delicious. We double the ingredients for the sauce. We like extra sauce. I also add some lemon juice in the sauce.
If your lookin...",10926438,Dee J Burnett
2018-02-26,5,220751,"I made the recipe as written except I used chicken broth instead of water. It was so simple and so good, my husband and I both had seconds. Got compliment on how good it was. I served it with bu...",16480862,Gretchen
2018-02-22,5,220751,"The first time i made this, i thought the lemon was too strong.The second time, i halved the lemon, and doubled the wine, broth, and water.It turned out perfect!",12365191,Stacy
2018-02-21,5,220751,My second go at this one. Even better this time. Practice makes perfect. I added a tbs. of minced garlic after the capers and served it over linguine. This is going to be a favorite even though ...,15570654,Bob Kenny
2018-02-16,4,220751,"I liked it a lot.Because I love mushrooms, I did add in part of another Allrecipes recipe. I added mushrooms and some diced onions. I was low on lemon juice so I didn’t add quite what the reci...",7972820,Joe
2018-02-16,5,220751,All i did was add about half a TBS of fresh minced garlic to the capers.I will definitely make this recipe again!,20644303,Luisa
2018-02-13,4,220751,"Took longer to cook the chicken than I had liked. The sauce didn't ""thicken"" like recipe said so luckily I had on hand some ""heavy cream"" and was able to add that in the wine / caper sauce to ma...",23325303,Sunshine
2018-02-06,5,220751,"So yummy!Just had to add a little flour combined with whipping cream (had it on hand, milk would probably be fine) to thicken the sauce.Delicious!!",12536045,Marie Takata Der
2018-02-03,4,220751,Diidn't change anything and loved it !!,9466956,Bill Ward
2018-02-02,5,220751,Loved it. Delicious. Easy to make. Will definitely make this again,22327110,LuAnn Miller-Marks
2018-02-01,5,220751,I keep starting this review and thinking I am hitting return I am actually clicking Done.Sorry. I have made this recipe several times because I love how there is the slight Cayanne pepper bite...,8151159,holly
2018-01-26,5,220751,"Simple to make with ingredients i usually have on hand. The sauce was tarter than I expected, so i added extra butter to try and tame it down. I pored the sauce and chicken over angel hair pasta...",20579175,Arianne Fiebig
2018-01-23,5,220751,"Loved this chicken! It turned out incredible. Lemon chicken is one of my favorites and adding some capers, Chardonnay, and parsley kicked it up a notch. Loved the addition of cayenne pepper too....",23203877,kristenlynne
2018-01-21,4,220751,"I would love to make it again.It tasted real good. I skipped the cayenne pepper and made enough with one chicken breast, split in half.I've got to be careful with the pepper. I need to learn...",13484761,Kristen Howe
2018-01-21,5,220751,Made this recipe at least a dozen times. Follow directions exactly except for doubling the sauce. Soooooo yummy. One of hubs favorites.,7287362,Goldie
2018-01-20,4,220751,Made this exactly as recipe directed and was so very delicious and easy. Will definitely make this again soon.,15513266,Joan z
2018-01-16,4,220751,"Great recipe. I did not pound the breasts, so I let them cook a little longer to make sure they were well done. The capersgave it a very nice mediterranean feel. I will definitely make it agai...",17425290,Nick Hedges
2018-01-16,5,220751,"Easy and absolutely delicious.Don't change a thing,",3395942,jo
2018-01-15,5,220751,"Quick, easy, and delicious. Be careful with the cayenne!",7147637,TechBro
2018-01-15,5,220751,"Oh MAMA!!
My wife and I use to get this at an expensive restaurant over 20 years ago and they closed their doors a few years later.
We have tried different recipes but none have come this close....",3844254,jtlccbrown
2018-01-15,5,220751,Redicoulously delicious!,14835327,Crystal Hernandez
2017-12-31,5,220751,"12/17: slice chicken thin, no cayenne. I used a whole lemon and it was a little too lemony, next time add half the lemon and add more later if needed.Also used a little more chicken broth so...",3146635,Beth
2017-12-30,5,220751,Very good! I only did not use the cayenne. Followed recipe to a T and it was very good. I will make it again.,10006369,plates4u
2017-12-30,5,220751,"I’ve made this dinner several times, just as is. Love it.",3776557,Pat
2017-12-29,5,220751,Loved this recipe. I think the only thing I’ll change is to use a tad bit lemon juice.,1991943,Suse3e8jr
2017-12-27,5,220751,Very good recipe!I followed the recipe and watched the video before I made the dish and it turned out so good!Will definitely make this again!,23006768,Kimbo
2017-12-24,5,220751,Love chicken Piccata.The only change I do now is I cook the chicken sous vide. I still finish in the pan then make the sauce like any chicken piccata. Its always a hit.,11793089,1963cstrong
2017-12-15,5,220751,Loved loved loved this. The only change I made was not using cayenne pepper. There were no leftovers!,4100270,Elyse Twichell
2017-12-14,5,220751,Great. I added fried onions and mushroom. Super easy too.,5065333,Suzanne Ouellette
2017-12-14,5,220751,"This was fairly easy and I am an infrequent and nervous cook.I served it over angel hair pasta.I didn't pound the chicken, as my chicken pieces were still a bit frozen.I suggest flattening...",3817309,Priest Station
2017-12-08,5,220751,"Very good, one of my go to weeknight meals",11090353,Deneen Liberto
2017-11-20,3,220751,This recipe was pretty good but I felt it was much too sour. Would make again but next time I would cut the lemon juice by half.,6539786,Cami
2017-11-13,4,220751,"I just discovered that I like capers !!
Very good recipe.Keep the good work!",15279019,joel
2017-11-12,5,220751,"I have made this a couple of times and it is very delicious. I would watch the cooking time, however. Five minutes a side was too much, maybe because I used a cast iron pan...not sure. Flavor wa...",11382762,Pss77
2017-11-10,5,220751,I added mushrooms.very happy with the way it turned out.,3693319,Caroleabh
2017-11-03,5,220751,Delicious!Added garlic with the capers and sprinkled grated Parmesan on top. Served over orzo. Very nice presentation as well.,13820624,lucy
2017-11-02,5,220751,"Super easy! I served it with a garlic and butter rice, the one in a bag, heat for 90 seconds.I double the sauce, of course.My husband loved it.I will definitely make it again, next time ...",22669575,Susan wag
2017-10-31,5,220751,"I didn't make any changes to the recipe, and it turned out amazing! My dad used to make Chicken Piccata a lot when I was a kid and this brought me back to that.",17883331,Marissa Kearns
2017-10-25,5,220751,Yum! I was impressed.,7564370,AliJ
2017-10-15,4,220751,"Terrific quick recipe but needed more broth at outset and needed to cook chicken more slowly to get well done, moist chicken and thick sauce.",10553678,jeff&donna
2017-10-08,5,220751,"This was amazing. I did not initially reduce the wine, lemon juice, and water enough so it took longer than 2-3 minutes to get the sauce to reduce and thicken. However, once it started thickenin...",20060690,Dawn
2017-10-05,5,220751,"This was very good! My mother says it's one of her favorite chicken recipes of all time, and that it wouldn't look odd served in a restaurant. I had a little trouble with the chicken cook-time, ...",22490810,Kallia
2017-09-30,5,220751,Delicious!Quick and easy to make.Made it exactly like the recipe and EVERYONE loves it!!!,13794157,Alicia
2017-09-26,5,220751,"My entire family loved this recipe!I didn't change anything, but would probably double the sauce next time, it was so incredible.This will be a favorite recipe in my house!",13879648,Linda Clatterbuck
2017-09-26,5,220751,So easy and delicious. I served it over thin spaghetti with a side of steamed green beans. Everyone in the family loved it!!,3156585,Samanthale40
2017-09-11,5,220751,I did the exact recipe and it was fabulous. I will be making this a lot!,18163253,jill
2017-09-09,5,220751,Very good. I used gluten free flour and it worked beautifully.,2417067,FrackFamily5 CAâ€”>CT
2017-09-08,5,220751,"So delicious and easy, a keeper for sure!!!!!",11550831,EB
2017-08-26,5,220751,"My customer (wife) absolutely loved this. She often claims she's tired of chicken, but she said it was the best she's had ever -- better than any restaurant. Maybe she meant ""it was pretty good,...",3334020,Avery
2017-08-19,4,220751,my hubby liked it.,2096380,karataronno
2017-08-06,5,220751,"made as written, very good and easy.If you don't feel like pounding the chicken, take 2 fat breast-halves and slice them vertically into 2 thinner portions.",3802218,Barb
2017-08-01,4,220751,Made just as directed except added a clove of garlic (chopped).Flavor was excellent and I don't think I'd change a thing.Be careful how much cayenne you use if your audience doesn't like spi...,21816693,dat1guy
2017-07-24,4,220751,The recipe was great except they called for WAY too much lemon.I used 2 tablespoon and it was still too much.1 tablespoon would probably be perfect.Other than that the flavor was good and ...,22206926,Kristie Huren
2017-07-22,5,220751,Loved it family were happy I will make it again,5322290,lisa58
2017-07-22,3,220751,"This was a good, quick recipe but you should adjust for the amount of lemon juice by adding 3-4 tsp of sugar to the sauce, plus a cup of chicken broth to reduce the acidity of the lemon. I added...",18245918,Nicky Schildkraut
2017-07-20,5,220751,This was really great! We tried to find a recipe to replace the Costco Chicken Piccata and I think we found something better (even though the Costco one is really good). We did make some changes...,3991426,sunrodriguez
2017-07-19,5,220751,It was very good. next time will leavevthe cayenne pepper off.,5875201,Pam Shead
2017-07-18,2,220751,"Eh, it was ok! I've had better",18069872,Heather Otts
2017-07-17,5,220751,Delicious! I'm definitely adding this to my routine set of dinners!,13525493,Run4fun
2017-07-15,5,220751,One of the best recipes I have ever come across. Love it and Chef John.,14146130,Achyrelle
2017-07-14,5,220751,"Made this on a weeknight for my husband and 2 yr old son and we all loved it! I had chicken breast tenders so I'm not sure how the proportions all worked out, but I added some crushed garlic to ...",10139504,Talifleur
2017-07-04,4,220751,Make sure you use the water.I didn't and the sauce was really tart!,641346,LOOSENUP
2017-06-27,5,220751,Loved this recipe. I used low sodium chicken stock in place of the water. I also added artichoke at the end that my family absolutely loved.,2869926,Sheryl
2017-06-26,5,220751,"I followed the recipe except used two large chicken breasts but all the sauce measurements. Good thing, or else there would not have been enough sauce. I also added about a cup of sliced mushroo...",6023573,RickOpp
2017-06-24,5,220751,"I have tried other recipes but I like the taste of Chef John's the best.When I combine the taste and the ease of preparing this recipe, it is hands down my favorite.I did not change the reci...",6252955,mikecleo
2017-06-21,4,220751,"It was really good, I'll be making this again!!",16672366,Ricardo Kelly
2017-06-11,2,220751,"Instructions say ""Cook until reduced by half"" but the wine did not reduce.Instructions say ""Cook and stir continuously to form a thick sauce.""Sauce never got thick; I poured liquid over the ...",22038101,Kathryn Bird
2017-06-10,4,220751,Loved the combination of flavors - great taste and easy to make.,6219511,lalbitz
2017-06-03,4,220751,"Good, solid piccata recipe to replace my 25 year old hand written, semi-illegible one that I wrote watching Jeff Smith on PBS back in the day. Will make again.",6279982,Phideaux
2017-06-02,5,220751,"Excellent quick and easy dinner! I did as recipe except after cooking the chicken, I added sliced mushrooms to the pan sauteed them and carried on as per recipe from there.Oh, and I used chick...",5232202,Northern Spirit
2017-06-01,5,220751,This is delicious and easy.I used 2 chicken breasts that I had split so they were thinner.My only change was that when I seasoned the chicken I used garlic salt and freshly ground pepper.A...,5544121,Monette Corbeau D'Anjou
2017-05-22,4,220751,"I added more water and wine to have extra juice , and to balance the lemon flavor. I will make this recipe again. Thanks!!",10642482,Carol C.
2017-05-20,5,220751,"I made it pretty close to recipe, just added some garlic to it and used whole wheat flour for dredging and whole wheat pasta as well. I used a Chardonnay for my wine of choice. Sauce came out sw...",6660006,Elizabeth Stevens
2017-05-19,5,220751,Restaurant quality!,21779115,Libermaniac
2017-05-17,5,220751,"I think Chef John is DA BOMB! I've been making things of his for years and all are good, but this recipe takes the cake. I made this for my mother-in-law for Mother's Day, brought it over in a g...",16607033,Sarah
2017-05-17,4,220751,"This is a very good base recipe.I did make some changes...
I used chicken broth instead of the white wine.
I dipped the chicken in a mixture of 4 eggs & 2-3 hefty squirts of dijon mustard & th...",1597668,Nae
2017-05-11,1,220751,"Chicken Piccata is one of my very favorite dishes.This was extremely disappointing.The sauce is terrible, WAY too much lemon.",7746832,christyjscott
2017-05-10,5,220751,Very easy and tasty.I will make again.,6786999,Sher
2017-05-09,5,220751,"My husband pronounced it a ""keeper""!It is so quick and easy and tastes like a dish from a restaurant, GiGi's, in Meridian, MS, that we used to enjoy so much.It has quickly become a regular i...",5315806,Julia Wilcher Sharp
2017-05-05,5,220751,Loved this recipe.My family really enjoyed it and asked that I make it again in the near future.You really can't go wrong with Chef John's recipes,12796220,Abuelita7
2017-05-02,4,220751,"overall it was good, but next time I will add more sauce and seasoning. I will try it again.",20571567,Linda Newton
2017-04-27,5,220751,"Perfect the way it is. Can make w/ vermouth if have no wine. Still excellent. Thanks again, Chef John.",10922596,Hillary Nobles
